question_id,segmented_question
b4ef60f868f237f7b4b0c1387e1e5900,Kết_quả giải_quyết thủ_tục hành_chính điện_tử đã huỷ hiệu_lực có còn được lưu_trữ không ?
a0de865f4c1729d050fd356478022fc7,Hồ_sơ khoanh nợ tiền thuế đối_với người nộp thuế giải_thể gồm những gì ?
eb19da44545d6444bdc3813ce4e7800d,Bình_đẳng giới trong lĩnh_vực khoa_học và công_nghệ được quy_định như_thế_nào ?
fc50d3f95ba3dd5818c299dfda40fc11,"Điều_khiển xe_máy đăng_ký tạm hoạt_động quá phạm_vi , thời_hạn cho_phép bị phạt bao_nhiêu theo nghị_định 100/2019 / NĐ-CP ?"
10c3d55c7c9d787baae39a9b2962cabc,"Thời_hạn bổ_nhiệm các chức_vụ lãnh_đạo , quản_lý của quận , phường ở TP HCM được quy_định như_thế_nào ?"
fec3e0f83d513ec13919a49dc1dd0ba6,Công_an xã chuyển công_tác có được hưởng trợ_cấp ?
70e611a8de5e5b40228b82c131bde717,Thành_phần Hội_đồng Thi_đua - Khen_thưởng gồm những thành_phần nào ?
aa9a785dd822a8ab81e7ab993a0b5517,"Quy_mô thực_hiện hội_nghị cung_cấp thông_tin về phát_triển sản_phẩm , ngành_hàng , thị_trường được quy_định như_thế_nào ?"
51093c2eb16973c82b4f1712556f768f,Phương_pháp hoạt_động của Hội_đồng tư_vấn chuyên_môn đánh_giá nguyên_nhân tai_biến nặng trong quá_trình sử_dụng vắc_xin được quy_định như_thế_nào ?
08c2bd0bda4da6797f605cd0a1d3b42b,Thời_gian tổ_chức khám sức_khoẻ cho thí_sinh đăng_ký vào các trường quân_đội trong năm 2021 là khi nào ?
f0f113c87be17c4e3021e95c45f38e0f,Kinh_phí đào_tạo cử_tuyển được quy_định như_thế_nào ?
f14bc1fbc94a29a035a9baba7c6991c1,Nguyên_tắc sử_dụng kinh_phí hoạt_động của Hội Cựu_chiến_binh được quy_định như_thế_nào ?
5ce131cc24dd07a6fa674a4f63f62e77,02 thời_điểm và thời_gian công_khai thông_tin để thực_hiện dân_chủ trong trong hoạt_động cơ_sở giáo_dục được quy_định như_thế_nào ?
659907649ec13c18b84e99deccfe7dcf,Quy_định về việc công_bố danh_mục sách_giáo_khoa được phê_duyệt
785ae3da85d7a085ce41f71c121a9e85,Xây_dựng kế_hoạch dự_phòng của công_ty chứng_khoán được quy_định như_thế_nào ?
b3fc8f4c42d91ddfbc60375264fff824,Phạt như_thế_nào khi cung_ứng dịch_vụ viễn_thông GTGT khi chưa thực_hiện giao_kết hợp_đồng giữa doanh_nghiệp viễn_thông với người sử_dụng ?
24988080fe31a823a94c5daf41b598aa,Giới_hạn trách_nhiệm của thương_nhân kinh_doanh dịch_vụ logistics là gì ?
1108a19ce528ebf31d253c910affcc6d,Cơ_quan thuế phát_hiện hoá_đơn điện_tử đã được cấp mã có sai_sót thì xử_lý như_thế_nào ?
81317f47daddfd662b7f2f445058ec33,"Quy_định về cách ghi thông_số kỹ_thuật , thông_tin cảnh_báo trên nhãn hàng_hoá được quy_định như_thế_nào ?"
2f81d6a7854ea5cefa667db53a1239b0,Cư_trú và lưu_trú khác nhau ở điểm nào ?
b85c81dacc2fcb0b4aca9a94a94c8b05,Vật_liệu phóng_xạ dạng đặc_biệt là gì ?
af65689026111bd36b904c06521839aa,"Quy_định về cơ_sở đào_tạo , huấn_luyện thuyền_viên được quy_định như_thế_nào ?"
dc4b731e5f52f4a70afe6feafb2bb60b,Công_ty Luật nhưng treo bảng_hiệu Công_ty TNHH một thành_viên được quy_định như_thế_nào ?
b2fccf1f8d21338e6d112fdc31818c36,"Hết thời_hạn bổ_nhiệm , viên_chức quản_lý không được bổ_nhiệm lại có bị miễn_nhiệm không ?"
420207cb4551043153e9b7006079248d,Xe đi làm nhiệm_vụ trong tình_trạng khẩn_cấp là gì ?
a41fc21963cfb2ba22caa412f708ac1f,Tiền_lương của người_quản_lý công_ty TNHH một thành_viên do VIETTEL nắm giữ 100% vốn_điều_lệ được quy_định như_thế_nào ?
d11daa57b56320746c335cd572c44911,Hành_khách mang hoá_chất độc_hại lên xe có bị phạt tiền không ?
d2db2bd628d3674db247ebbaf6d807f3,Chủ tàu cá sử_dụng tàu cá có chiều dài là 18.5 m khai_thác thuỷ_sản mà không có Giấy_phép khai_thác thuỷ_sản sẽ bị xử_phạt như_thế_nào ?
ff9337fc753e152d186d6ede94dfd829,"Mức phạt hành_vi trang_trí , treo biển quảng_cáo vào cột đèn chiếu sáng không đúng quy_định là bao_nhiêu ?"
074a510c8b6f475f5416c896e2a39e83,Người được hưởng án_treo có cần thông_báo tạm_trú khi đến_nơi khác không ?
2fbe2b458fdd200de3d0c88bf42b8093,Mức phạt khi chạy xe_máy mà trong người có chất ma_tuý
da4ca52f898b5c5a6f48bcf71dcb25e4,Yêu_cầu đối_với dự_án khuyến_nông trung_ương được quy_định ra sao ?
3f415a4d35693c45601058c444f1f7d7,"Những_ai tham_gia hoà_giải , đối_thoại Toà_án ?"
7fbaf1d945a87b8351ad2aca3770208c,Hình_thức phong_trào thi_đua ngành lao_động thương_binh và xã_hội được quy_định như_thế_nào ?
64786831862a4fddfcedecb6769c9865,Xe ô_tô chạy quá tốc_độ 9 km/h có bị giam bằng hay không ?
658ad84f9faaa857a06c27c634645355,Đánh_giá hồ_sơ đề_xuất về kỹ_thuật của nhà_đầu_tư thực_hiện dự_án đầu_tư có sử_dụng đất gồm những bước nào ?
6e62ba53db9056fe529858d8a7a01820,Trưởng Công_an cấp xã được phạt tối_đa bao_nhiêu tiền trong lĩnh_vực đường_bộ ?
596a57f583bbfbb5e6b4379cf007cbbe,"Thời_hạn giữ chức_vụ lãnh_đạo , quản_lý của công_chức được quy_định như_thế_nào ?"
ef4ee60d449155fd5723fb25c7103fd3,"Mức phạt của hành_vi lập báo_cáo định_kỳ , báo_cáo đột_xuất có nội_dung không chính_xác về tổ_chức quản_lý cơ_sở giáo_dục là bao_nhiêu ?"
4c34b5d87eedfd6f3774a2240dfca4a8,Điều_kiện về cổ_đông để được cấp giấy_phép thành_lập và hoạt_động của công_ty đầu_tư chứng_khoán được quy_định như_thế_nào ?
d92c9e3a3547c140020a03a753fb45a2,"Thẩm_quyền đóng mới , đóng lại số động_cơ , số khung xe_máy chuyên_dùng được quy_định như_thế_nào ?"
05eacfe76493042b146793d0788e77a4,Quy_định về trách_nhiệm của Ngân_hàng Nhà_nước trong việc thu phí điện_tử không dừng được quy_định như_thế_nào ?
748de634425f9a7cf6a454aaedce97f7,"Bên mua không có_mặt để nhận hàng , bên bán có được bán cho người khác không ?"
06847bf5331a708a4dc4622e986f7dd4,Người hứa thưởng có quyền rút lại tuyên_bố hứa thưởng của mình trước đó không ?
82c08e95d53597a10bb74f1218eaa171,"Luật_sư hành_nghề 01 năm , có được miễn đào_tạo nghề đấu_giá không ?"
b783b5b5f9985e19cedec574c7c5d300,Thời_gian quá_cảnh hàng_hoá tại Việt_Nam là bao_nhiêu ngày ?
1f912d23dc37e77b2ea3138120057a1c,Được làm thủ_tục đăng_ký xe qua mạng không ?
9adc40cc7795d62d631bfa04df9c6cab,"Việc trình , giải_quyết hồ_sơ đề_nghị giao khu_vực biển được quy_định như_thế_nào ?"
4f3e13c305d73bd97d7828f2c21fa060,Mức phạt với hành_vi sử_dụng các loại pháo mà không được phép
dd6f0953caa09022f6061dd3fcdfd799,Mức phạt khi không có biện_pháp khắc_phục kịp_thời theo quy_định các hư_hỏng của công_trình đường_bộ gây mất an_toàn
aeb612631c66d9b20738ed6698c4f77d,Di_chúc của người không biết chữ có bắt_buộc phải công_chứng hay chứng_thực không ?
884ba417c6ee59575fd13256c20868ea,"Báo_cáo chuyên_đề về công_tác thanh_tra , giải_quyết khiếu_nại , tố_cáo và phòng , chống tham_nhũng được quy_định như_thế_nào ?"
b11ba2bfd4064109f5fe6e88200cfaaf,"Kiểm_tra , thi , xét công_nhận tốt_nghiệp đối_với đào_tạo từ xa trình_độ trung_cấp được quy_định như_thế_nào ?"
9036085495634fc6d4338a48a802c7fe,Thời_hạn giải_ngân tiền hỗ_trợ cho NSDLĐ theo nghị_quyết 42 ?
d5596083bde9eea3af55db7faa459120,Mức thời_gian được giảm thi_hành án đối_với người bị phạt cải_tạo không giam_giữ được quy_định như_thế_nào ?
7521ac9f22cb47e418fc736c10089fb7,"Trách_nhiệm quản_lý_nhà_nước trong việc phòng , chống tác_hại rượu , bia của Bộ Công_an được quy_định như_thế_nào ?"
3a4a620ab1763706a2f697510381bcbd,Mức phạt hành_vi không hoàn_thành đúng thời_hạn quy_định việc xây_dựng hạ_tầng_cơ_sở khu công_nghệ_thông_tin tập_trung được quy_định như_thế_nào ?
7b559e46d03b8d2521dcea177e32249c,Khi không thoả_thuận thời_hạn uỷ_quyền thì hợp_đồng uỷ_quyền khi nào hết hạn ?
f3a51cb33e75749c6e9a374cfc624e47,Đạo_đức nghề_nghiệp của viên_chức là gì ?
7ca1310f7e95fed0c3baa7498b8a32cc,"Từ_chối trái pháp_luật cung_ứng dịch_vụ bưu_chính phục_vụ cơ_quan Đảng , Nhà_nước , quốc_phòng , an_ninh bị phạt thế_nào ?"
f6dccff22835cc51493281130c44eeb8,Các biện_pháp khắc_phục hậu_quả khác trong lĩnh_vực giao_thông đường_sắt
0c1ef1c14699f9a2a09ce2fdc84b6dad,"Chi_cục Kiểm_dịch động_vật được thu phí , lệ_phí thú_y không ?"
812941fa10502f50cb8d8ab3d7f83b6e,2 điều_kiện người lao_động tại các huyện nghèo đi xuất_khẩu lao_động được vay ưu_đãi của nhà_nước được quy_định như_thế_nào ?
9af0c4b05f22fab04b7cfdcb38fb9603,"Mức đóng BHYT của đại_biểu Quốc_hội , đại_biểu HĐND được quy_định như_thế_nào ?"
bc6a884abdc0eeb209bc8e99354e0e2e,Hồ_sơ đề_nghị điều_chỉnh Giấy chứng_nhận đăng_ký lập quỹ đóng do tăng vốn được quy_định như_thế_nào ?
c00adac8afbfe5e18668afbab3e04e68,Phạt 30 triệu nếu sử_dụng máy_móc sản_xuất thuốc_lá mà không có giấy_phép ?
f56891ea04e9989839895b739d3f8bbf,Kiểm_tra chất_lượng sản_phẩm đo_đạc và bản_đồ là gì ?
472d7ac7531474310d85d5c4801c9518,Phương_thức gửi báo_cáo thống_kê Ngành Thống_kê được quy_định như_thế_nào ?
f728a58293f6395d17a30fa3f6921079,"Điều_kiện về năng_lực chuyên_môn đối_với tổ_chức tư_vấn lập quy_hoạch cảng_hàng_không , sân_bay được quy_định như_thế_nào ?"
85ff8c34beb725980f615fbd8375f067,"Có nồng_độ cồn chưa vượt 0,25 miligam / 1 lít khí thở điều_khiển xe ô_tô phạt bao_nhiêu ?"
b5b5df7ecb7ce484139a046c7e9a84e8,Thẩm_quyền giải_quyết khiếu_nại việc ra hoặc không ra quyết_định thi_hành án theo đề_nghị của Trưởng Văn_phòng Thừa phát lại được quy_định như_thế_nào ?
28e0c2daa83215825973be31140997bb,Hình_thức của việc chuyển_đổi vị_trí công_tác liên_quan đến tham_nhũng được quy_định như_thế_nào ?
09b57975e868bdab6b09e6940742d987,Phạm_nhân dưới 18 tuổi được gọi cho thân_nhân không ?
eebebf4ee3c5624d0711b93edb696bee,"Đi cai_nghiện bắt_buộc , người_nhà mất có được về chịu_tang không ?"
9168e79702c6775f5f657dcf1745764b,Học_viện Tư_pháp có trách_nhiệm gì trong việc bồi_dưỡng nghề công_chứng ?
7bec02896fdcfea9dddff6b1e9f57657,Mức phạt đối_với hành_vi sử_dụng vốn công_ty nhà_nước gây lãng_phí được quy_định như_thế_nào ?
c94bf4e4f0ba2d5cb9028f6570510fd3,Thời_hạn ký Biên_bản ghi_nhớ đối_với dự_án nhà_máy điện PPP được quy_định như_thế_nào ?
1ecb4502c1bbe3df971b66232ab7c54c,"Huỷ_bỏ và chấm_dứt thế_chấp tài_sản cho khoản vay , khoản phát_hành trái_phiếu doanh_nghiệp được chính_phủ bảo_lãnh được quy_định như_thế_nào ?"
675dc529fd0aa2223be421bc3df348c0,Quy_định về thời_gian phê_duyệt danh_mục dự_án đầu_tư có sử_dụng đất được quy_định như_thế_nào ?
d058c8fff0dbfb969336b6396ed9312c,Mẫu vi_sinh y_học là gì ?
bb496b7b795c3f993e0ccf4ff925621e,Những trường_hợp không được bổ_nhiệm làm hoà_giải_viên được quy_định như_thế_nào ?
6ae5b4f3584b7519347d3620974fa7d8,"Chứng_chỉ năng_lực hoạt_động điều_tra , khảo_sát , rà phá bom_mìn vật nổ là gì ?"
4437bd30ff19f803a63913b7ca954e85,Bộ Công_Thương có trách_nhiệm gì trong hoạt_động kinh_doanh vận_tải bằng xe ô_tô ?
2679b339e8f948034702af709cf4cc29,"Nhiệm_vụ , quyền_hạn của các bộ , ngành liên_quan trong hoạt_động khắc_phục hậu_quả bom_mìn vật nổ sau chiến_tranh được quy_định như_thế_nào ?"
543d44236fbe928874de231b567a3bea,Sử_dụng vé giả để đi tàu có bị phạt tiền hay không ?
08214959db7ae07b389c7786638a3bbf,Một người có_thể hướng_dẫn thực_hành khám_chữa bệnh tối_đa cho bao_nhiêu người trong cùng thời_điểm ?
19090d6954fb1b06b00bbcb21d756d1a,Mức phạt hành_vi không chấp_hành hiệu_lệnh của cảnh_sát giao_thông
9ef91f01dbb3d8214065061cf313b8ce,"Mức phạt hành_chính đối_với trường_hợp luật_sư thông_báo không đầy_đủ cho khách_hàng về quyền , nghĩa_vụ trong việc thực_hiện dịch_vụ pháp_lý ?"
8d0353eb62dc108883a8b2a035e4ed6e,"Thời_hạn trả_lời xác_nhận việc đăng_ký tổ_chức hội_chợ , triển_lãm thương_mại được quy_định như_thế_nào ?"
d9c144fe4e7ee33bb516a4c5ad70d9f3,Triển_khai hoạt_động khu CNTT tập_trung không đáp_ứng đủ các tiêu_chí của khu CNTT tập_trung bị phạt bao_nhiêu tiền ?
f1129f4ec82c706cf048de07b93b37a4,Chứng_chỉ rừng quốc_tế là gì ?
478fee682d31b9e549d1712aaf01a373,Đơn_vị hàng đóng_gói sẵn hoặc bao hàng đóng_gói sẵn là gì ?
a07f1218234d91d909bac4c2f61b3d1e,Cơ_sở nào đào_tạo nghề công_chứng ?
ba80b97a13e2d148748e84284969ce75,Quy_định về hồ_sơ pháp_lý của thuốc_thử tương_đương sinh_học được quy_định như_thế_nào ?
f30078c94a40c573bb84b6251deda68b,"Việc quản_lý phí , lệ_phí trong thú_y được quy_định như_thế_nào ?"
